Date,Dynamic_Threshold,Action_Adjustment,Policy_Position,Reward,Policy_Equity_Curve
2009-01-21,2.0,0.0,0,0.0,1.134943068180177
2009-01-22,2.0,0.0,0,-0.0,1.134943068180177
2009-01-23,2.0,0.0,0,-0.0,1.134943068180177
2009-01-26,2.0,0.0,0,0.0,1.134943068180177
2009-01-27,2.0,0.0,0,-0.0,1.134943068180177
2009-01-28,2.0,0.0,0,0.0,1.134943068180177
2009-01-29,2.0,0.0,0,0.0,1.134943068180177
2009-01-30,2.0,0.0,0,0.0,1.134943068180177
2009-02-02,2.0,0.0,0,-0.0,1.134943068180177
2009-02-03,2.5,0.5,0,0.0,1.134943068180177
2009-02-04,2.5,0.5,0,-0.0,1.134943068180177
2009-02-05,1.5,-0.5,-1,0.010961903371770498,1.147384204426029
2009-02-06,1.5,-0.5,-1,0.01664723505364596,1.1664849789739495
2009-02-09,2.0,0.0,0,0.0,1.1664849789739495
2009-02-10,2.0,0.0,0,0.0,1.1664849789739495
2009-02-11,2.0,0.0,0,0.0,1.1664849789739495
2009-02-12,2.0,0.0,0,-0.0,1.1664849789739495
2009-02-13,2.0,0.0,0,0.0,1.1664849789739495
2009-02-16,2.0,0.0,0,0.0,1.1664849789739495
2009-02-17,2.0,0.0,0,0.0,1.1664849789739495
2009-02-18,2.0,0.0,0,-0.0,1.1664849789739495
2009-02-19,2.0,0.0,0,-0.0,1.1664849789739495
2009-02-20,1.5,-0.5,0,0.0,1.1664849789739495
2009-02-23,1.5,-0.5,0,-0.0,1.1664849789739495
2009-02-24,1.5,-0.5,0,0.0,1.1664849789739495
2009-02-25,2.0,0.0,0,0.0,1.1664849789739495
2009-02-26,2.0,0.0,0,0.0,1.1664849789739495
2009-02-27,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-02,2.0,0.0,0,0.0,1.1664849789739495
2009-03-03,2.0,0.0,0,-0.0,1.1664849789739495
2009-03-04,2.0,0.0,0,0.0,1.1664849789739495
2009-03-05,2.0,0.0,0,-0.0,1.1664849789739495
2009-03-06,2.0,0.0,0,0.0,1.1664849789739495
2009-03-09,2.0,0.0,0,-0.0,1.1664849789739495
2009-03-10,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-11,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-12,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-13,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-16,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-17,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-18,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-19,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-20,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-23,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-24,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-25,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-26,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-27,1.5,-0.5,0,0.0,1.1664849789739495
2009-03-30,1.5,-0.5,0,-0.0,1.1664849789739495
2009-03-31,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-01,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-02,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-03,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-06,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-07,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-08,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-09,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-10,1.5,-0.5,0,-0.0,1.1664849789739495
2009-04-13,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-14,1.5,-0.5,0,0.0,1.1664849789739495
2009-04-15,1.5,-0.5,0,-0.0,1.1664849789739495
