Date,StackedEnsemble_G10,PolicyAgent_G10
2022-02-11,1.053041085140178,1.323450377879314
2022-02-14,1.053041085140178,1.323450377879314
2022-02-15,1.053041085140178,1.323450377879314
2022-02-16,1.053041085140178,1.323450377879314
2022-02-17,1.053041085140178,1.323450377879314
2022-02-18,1.053041085140178,1.323450377879314
2022-02-21,1.053041085140178,1.323450377879314
2022-02-22,1.053041085140178,1.3225944212386223
2022-02-23,1.052305024983606,1.3243083114898473
2022-02-24,1.0537788453463341,1.3231979636192075
2022-02-25,1.052824027323248,1.3225635125255246
2022-02-28,1.052278445749191,1.3229105565113475
2022-03-01,1.0525768782145735,1.3215271466049439
2022-03-02,1.0513650392494855,1.3212464258491468
2022-03-03,1.0504418683136825,1.3199557454873112
2022-03-04,1.047814906754531,1.3197909663206828
2022-03-07,1.0474234065056487,1.3226026304822363
2022-03-08,1.0496346057583148,1.3254779418855227
2022-03-09,1.051381370083707,1.3249250824533578
2022-03-10,1.050384057875645,1.3275226433865057
2022-03-11,1.0523333673217368,1.3278095604393665
2022-03-14,1.0525997531996767,1.327681445383131
2022-03-15,1.0524919496887386,1.3286333468803773
2022-03-16,1.0532975449633977,1.3287569084697757
2022-03-17,1.0521522578348987,1.3287569084697757
2022-03-18,1.0515949456800453,1.3287569084697757
2022-03-21,1.051616911019828,1.32958300559054
2022-03-22,1.0525248777257554,1.3291845453975766
2022-03-23,1.051223115034504,1.3275023954388625
2022-03-24,1.0498605457694918,1.3265215023355341
2022-03-25,1.0492497008230506,1.3267359593904031
2022-03-28,1.0490655455964149,1.327119979675337
2022-03-29,1.0495211894196108,1.3286438129887475
2022-03-30,1.0499945528860561,1.3330410022858556
2022-03-31,1.0528937356394135,1.33383930969309
2022-04-01,1.0534153209916843,1.3346170264293065
2022-04-04,1.054080003964288,1.334238298558928
2022-04-05,1.0533234359406518,1.3341932119076927
2022-04-06,1.0531390774614413,1.3341932119076927
2022-04-07,1.0530012553511756,1.3337638984760543
2022-04-08,1.0530012553511756,1.3326824222944624
2022-04-11,1.0520601285991293,1.332671663054897
2022-04-12,1.052051141582075,1.3334653674616073
2022-04-13,1.051835487578323,1.3331867405859148
2022-04-14,1.0516027551004905,1.3325677559063867
2022-04-15,1.051085727308936,1.3320073203647844
2022-04-18,1.0506176046558773,1.329994010095403
2022-04-19,1.0489359194757442,1.3310622414485158
2022-04-20,1.0498281956751971,1.3305245237047165
2022-04-21,1.0493790488275434,1.3304014402310829
2022-04-22,1.0492762392126136,1.3298620975769342
2022-04-25,1.049584092003529,1.329251830499988
2022-04-26,1.049584092003529,1.3278420369072041
2022-04-27,1.048446686831375,1.323706176455953
2022-04-28,1.0458736282879295,1.3273163867546864
2022-04-29,1.0476526847650676,1.324574758915335
2022-05-02,1.0449252326651717,1.3247921257134578
2022-05-03,1.0466512676449566,1.331009216529745
2022-05-04,1.0494474490506926,1.3302574479509108
2022-05-05,1.048961539926016,1.3296215672556937
2022-05-06,1.048667841381128,1.3267373833516243
2022-05-09,1.0479271753445094,1.326240118525239
2022-05-10,1.0468424826479312,1.3257997375985053
2022-05-11,1.047545844032932,1.3215459293708665
2022-05-12,1.0440453290160259,1.325483290048891
2022-05-13,1.047341104996203,1.326130647361996
2022-05-16,1.0472916616432588,1.3279050900643088
2022-05-17,1.0484822707999752,1.3236603062620833
2022-05-18,1.0456341210926758,1.3297342209150078
2022-05-19,1.0482391784433316,1.3286728941743968
2022-05-20,1.0482391784433316,1.3314812487935863
2022-05-23,1.0501346163671725,1.3320633759232723
2022-05-24,1.0501346163671725,1.3320633759232723
2022-05-25,1.0501346163671725,1.3320633759232723
2022-05-26,1.0501346163671725,1.3320633759232723
2022-05-27,1.0501346163671725,1.3320633759232723
2022-05-30,1.0501346163671725,1.3320633759232723
2022-05-31,1.0501346163671725,1.3320633759232723
2022-06-01,1.0501346163671725,1.3320633759232723
2022-06-02,1.0501346163671725,1.3320633759232723
2022-06-03,1.0501346163671725,1.3320633759232723
2022-06-06,1.0501346163671725,1.3320633759232723
2022-06-07,1.0501346163671725,1.3320633759232723
2022-06-08,1.0501346163671725,1.3320633759232723
2022-06-09,1.0501346163671725,1.3320633759232723
2022-06-10,1.0501346163671725,1.3320633759232723
2022-06-13,1.0501346163671725,1.3320633759232723
2022-06-14,1.0501346163671725,1.3320633759232723
2022-06-15,1.0501346163671725,1.3320633759232723
2022-06-16,1.0501346163671725,1.3340239109087189
2022-06-17,1.0533975772027375,1.3340239109087189
2022-06-20,1.0533975772027375,1.3340239109087189
2022-06-21,1.0533975772027375,1.3340239109087189
2022-06-22,1.0529075968074428,1.3340239109087189
2022-06-23,1.0528096007283836,1.3339473019172745
2022-06-24,1.052340766911527,1.333637618862341
2022-06-27,1.052144774753409,1.333637618862341
2022-06-28,1.0522754361921542,1.3326091381522158
2022-06-29,1.0511360221874813,1.3327766604747198
2022-06-30,1.0513805917330703,1.3327766604747198
2022-07-01,1.052175448818771,1.3327766604747198
2022-07-04,1.052175448818771,1.3327766604747198
2022-07-05,1.0510544515678797,1.3322953076543085
2022-07-06,1.0509012039677181,1.3323770937251405
2022-07-07,1.0509716431321157,1.3327084738527617
2022-07-08,1.0512570479577796,1.3310395492616394
2022-07-11,1.0498196680660066,1.3318323259043092
2022-07-12,1.050502455779066,1.3318323259043092
2022-07-13,1.050737509303182,1.3318323259043092
2022-07-14,1.0503697710080517,1.3318323259043092
2022-07-15,1.0503697710080517,1.3318323259043092
2022-07-18,1.0503697710080517,1.3318323259043092
2022-07-19,1.0503697710080517,1.3318323259043092
2022-07-20,1.0503697710080517,1.3318323259043092
2022-07-21,1.0503697710080517,1.3318323259043092
2022-07-22,1.0503697710080517,1.3318323259043092
2022-07-25,1.0503697710080517,1.3318323259043092
2022-07-26,1.0503697710080517,1.3318323259043092
2022-07-27,1.0503697710080517,1.3318323259043092
2022-07-28,1.0503697710080517,1.3318323259043092
2022-07-29,1.049524270768212,1.3301867190933683
2022-08-01,1.0481207403700779,1.3313316298016291
2022-08-02,1.04905767452091,1.3324256940230912
2022-08-03,1.0500311873483177,1.3324256940230912
2022-08-04,1.049211052115673,1.3345426526397868
2022-08-05,1.050312786429072,1.3353834818214025
2022-08-08,1.0511085831336056,1.3353834818214025
2022-08-09,1.0511085831336056,1.3353834818214025
2022-08-10,1.0522722912142746,1.3355153662419448
2022-08-11,1.0523839597247682,1.3359211644589977
2022-08-12,1.0527275551416717,1.3359211644589977
2022-08-15,1.0526416562874459,1.3365840348858138
2022-08-16,1.0540476151495588,1.3365840348858138
2022-08-17,1.0533354209661232,1.3365840348858138
2022-08-18,1.0529727111594742,1.3339359713749126
2022-08-19,1.050650450684081,1.3312051848578927
2022-08-22,1.0482426024626261,1.3339506394335154
2022-08-23,1.0510374494037957,1.334188970857099
2022-08-24,1.0509291755295287,1.334188970857099
2022-08-25,1.0512086087528874,1.334188970857099
2022-08-26,1.0512086087528874,1.334569638118161
2022-08-29,1.0511351538445974,1.334569638118161
2022-08-30,1.0511351538445974,1.334569638118161
2022-08-31,1.0511351538445974,1.334569638118161
2022-09-01,1.0495217331030444,1.334569638118161
2022-09-02,1.0491000463410252,1.334569638118161
2022-09-05,1.0491000463410252,1.334569638118161
2022-09-06,1.0491000463410252,1.334569638118161
2022-09-07,1.0480678810592108,1.3361260202876113
2022-09-08,1.0488162204275375,1.3361260202876113
2022-09-09,1.047331080255052,1.3361260202876113
2022-09-12,1.047331080255052,1.3311945265657956
2022-09-13,1.049579765192202,1.3311945265657956
2022-09-14,1.050052970391275,1.3311945265657956
2022-09-15,1.0490163003587512,1.3311945265657956
2022-09-16,1.0487158939468508,1.331049052405877
2022-09-19,1.0486160187895355,1.331049052405877
2022-09-20,1.0492766355648229,1.331049052405877
2022-09-21,1.0491011526778022,1.331049052405877
2022-09-22,1.0490141839465517,1.331049052405877
2022-09-23,1.0490141839465517,1.331049052405877
2022-09-26,1.044245577664837,1.3311061058183535
2022-09-27,1.0442931306743153,1.3360076771173184
2022-09-28,1.04630748619767,1.3360076771173184
2022-09-29,1.04630748619767,1.3354527326539918
2022-09-30,1.04630748619767,1.341016371659417
2022-10-03,1.0516193002438619,1.3394724476528799
2022-10-04,1.0504733888953537,1.3411586583459305
2022-10-05,1.0532255549989906,1.3428121223022869
2022-10-06,1.0514588829864158,1.3417476242554551
2022-10-07,1.049810596974313,1.3405604276230385
2022-10-10,1.047616016484713,1.3397514830668682
2022-10-11,1.047462606790943,1.3399080529809657
2022-10-12,1.0475624398140575,1.3399080529809657
2022-10-13,1.047895216557774,1.3414831781689718
2022-10-14,1.0476053522625897,1.3439145118438869
2022-10-17,1.0491361252836837,1.3447830496194184
2022-10-18,1.0497741600992891,1.3447830496194184
2022-10-19,1.0491252454490427,1.3450755607589118
2022-10-20,1.0493082726580865,1.3476815690925812
2022-10-21,1.0509388787022957,1.3470549799855613
2022-10-24,1.0519227577209134,1.3470549799855613
2022-10-25,1.0525363856701229,1.3470549799855613
2022-10-26,1.0513182497423106,1.3476630381283352
2022-10-27,1.0513182497423106,1.3465964267490333
2022-10-28,1.0513182497423106,1.3477727730952382
2022-10-31,1.0513182497423106,1.3477727730952382
2022-11-01,1.0513182497423106,1.346627401011443
2022-11-02,1.0513182497423106,1.3450134676206407
2022-11-03,1.0513182497423106,1.3497251118744347
2022-11-04,1.0513182497423106,1.3497251118744347
2022-11-07,1.0513260449916624,1.3497251118744347
2022-11-08,1.0505854963032413,1.3497251118744347
2022-11-09,1.0512013210020337,1.3546486526352561
2022-11-10,1.0512013210020337,1.3525474704041534
2022-11-11,1.0494438793262986,1.3535932200859926
2022-11-14,1.050318550759383,1.353002565173102
2022-11-15,1.0498245233758816,1.353002565173102
2022-11-16,1.0500026971863248,1.353002565173102
2022-11-17,1.0505696138559169,1.353002565173102
2022-11-18,1.050707293618532,1.353002565173102
2022-11-21,1.052140782911643,1.353002565173102
2022-11-22,1.052140782911643,1.3570905057878957
2022-11-23,1.055338434614692,1.3570905057878957
2022-11-24,1.0558939577444943,1.3570905057878957
2022-11-25,1.055402024349257,1.3570905057878957
2022-11-28,1.053384590461844,1.3567581364713832
2022-11-29,1.0529780267378561,1.3567581364713832
2022-11-30,1.0548083352136655,1.3567581364713832
2022-12-01,1.0548083352136655,1.3567581364713832
2022-12-02,1.0549908211094474,1.3587293000211964
2022-12-05,1.0566502567486729,1.3587293000211964
2022-12-06,1.0566480260771107,1.3587293000211964
2022-12-07,1.0566480260771107,1.3587293000211964
2022-12-08,1.0566480260771107,1.3587293000211964
2022-12-09,1.0566480260771107,1.3587293000211964
2022-12-12,1.0566480260771107,1.3587293000211964
2022-12-13,1.0539884262459396,1.357605848252743
2022-12-14,1.0532712171964242,1.3604400537259407
2022-12-15,1.055080567513583,1.360979992602853
2022-12-16,1.055425263262507,1.3611732338851166
2022-12-19,1.0555486280568587,1.3604286865916897
2022-12-20,1.055073310760974,1.3598963258042778
2022-12-21,1.0547334528471228,1.3594534387919823
2022-12-22,1.0547334528471228,1.3594534387919823
2022-12-23,1.0549093597926504,1.3598498101774035
2022-12-26,1.0552501602490874,1.3598498101774035
2022-12-27,1.0550891348189062,1.3598498101774035
2022-12-28,1.0559221084727752,1.3598498101774035
2022-12-29,1.0559221084727752,1.3598498101774035
2022-12-30,1.0559221084727752,1.360846083991036
2023-01-02,1.056562659078173,1.360846083991036
2023-01-03,1.0593656791891983,1.3617269143593265
2023-01-04,1.0593656791891983,1.3617269143593265
2023-01-05,1.0593656791891983,1.3657451860716512
2023-01-06,1.061190279551417,1.3657451860716512
2023-01-09,1.061190279551417,1.3657451860716512
2023-01-10,1.061190279551417,1.3657451860716512
2023-01-11,1.061190279551417,1.3684985415584339
2023-01-12,1.061190279551417,1.3684286871643572
2023-01-13,1.061236356541348,1.3683961982998558
2023-01-16,1.0609623459155442,1.3700291598535752
2023-01-17,1.0625217673045926,1.3700265667363059
2023-01-18,1.0625217673045926,1.3701450861259774
2023-01-19,1.0625989676178882,1.3701450861259774
2023-01-20,1.0625989676178882,1.3701450861259774
2023-01-23,1.0625989676178882,1.3701450861259774
2023-01-24,1.0625989676178882,1.3708519205309715
2023-01-25,1.0625989676178882,1.3715882370085382
2023-01-26,1.0625989676178882,1.3715882370085382
2023-01-27,1.0625989676178882,1.3715882370085382
2023-01-30,1.0625989676178882,1.3715882370085382
2023-01-31,1.0625989676178882,1.3715882370085382
2023-02-01,1.0625989676178882,1.3715882370085382
2023-02-02,1.0625989676178882,1.3683412518421711
2023-02-03,1.0625989676178882,1.3657569487876526
2023-02-06,1.0625989676178882,1.3661892075876567
2023-02-07,1.0625989676178882,1.3660366687847896
2023-02-08,1.0625989676178882,1.3660366687847896
2023-02-09,1.0625989676178882,1.3660366687847896
2023-02-10,1.0625989676178882,1.3660366687847896
2023-02-13,1.0625989676178882,1.3660366687847896
2023-02-14,1.0625989676178882,1.3660366687847896
2023-02-15,1.0625989676178882,1.3660366687847896
2023-02-16,1.0625989676178882,1.3660366687847896
2023-02-17,1.0625989676178882,1.366767445595945
2023-02-20,1.0625989676178882,1.3653814895747882
2023-02-21,1.0625989676178882,1.3641467287559392
2023-02-22,1.0625989676178882,1.3641467287559392
2023-02-23,1.0625989676178882,1.3641467287559392
2023-02-24,1.0625989676178882,1.3641467287559392
2023-02-27,1.0625989676178882,1.3641467287559392
2023-02-28,1.0633667487841785,1.3641467287559392
2023-03-01,1.0638772957951614,1.3641467287559392
2023-03-02,1.0638772957951614,1.3641467287559392
2023-03-03,1.0638772957951614,1.3640871734556574
2023-03-06,1.063239960429346,1.3640871734556574
2023-03-07,1.0609136863441206,1.3642173795305494
2023-03-08,1.0609933532648474,1.3642173795305494
2023-03-09,1.0610092866489929,1.3639570068970255
2023-03-10,1.060849952807539,1.366248286072035
2023-03-13,1.0641330228170127,1.366248286072035
2023-03-14,1.0643560901950482,1.366248286072035
2023-03-15,1.065741159810696,1.3659249680155223
2023-03-16,1.0663363062521218,1.3659249680155223
2023-03-17,1.0663363062521218,1.366465540296063
2023-03-20,1.066672024096727,1.3651992099701253
2023-03-21,1.065569151410113,1.3656127055867582
2023-03-22,1.066151801131343,1.3656127055867582
2023-03-23,1.0677923896130708,1.3645921479682181
2023-03-24,1.066187816698632,1.363879777034914
2023-03-27,1.0660629631869398,1.366081707761419
2023-03-28,1.0660629631869398,1.364050298631662
2023-03-29,1.0656548941878763,1.3642103934240177
2023-03-30,1.065443752678416,1.3640499125703696
2023-03-31,1.065236774955713,1.364450148388948
2023-04-03,1.0655833537449975,1.365205122888567
2023-04-04,1.0662371136931903,1.3648012245305376
2023-04-05,1.0666830732954176,1.3648012245305376
2023-04-06,1.066275125208409,1.3644134082747397
2023-04-07,1.0660438370920986,1.362942092978741
2023-04-10,1.0654236785074966,1.3628726056465217
2023-04-11,1.0653630525063695,1.3634180057586762
2023-04-12,1.06631650639008,1.3639679122940511
2023-04-13,1.0685198196687906,1.362748080400646
2023-04-14,1.0674555461187405,1.362748080400646
2023-04-17,1.0663625805445682,1.36309279005995
2023-04-18,1.0663625805445682,1.3624987750252175
2023-04-19,1.0663625805445682,1.3629697541667705
2023-04-20,1.0663625805445682,1.3630488120481
2023-04-21,1.0663625805445682,1.3630488120481
2023-04-24,1.0663625805445682,1.3635234420221838
2023-04-25,1.0663625805445682,1.3635234420221838
2023-04-26,1.0663625805445682,1.3636996358514297
2023-04-27,1.0665134868988042,1.3638219037798942
2023-04-28,1.066618206839358,1.3626490837118719
2023-05-01,1.066618206839358,1.3635613600247831
2023-05-02,1.066618206839358,1.3653528808955757
2023-05-03,1.066618206839358,1.3657729862458359
2023-05-04,1.066618206839358,1.3635510218820615
2023-05-05,1.0650275014398238,1.3637210393642738
2023-05-08,1.0651631225099922,1.363825225067159
2023-05-09,1.06523582755793,1.363825225067159
2023-05-10,1.064967439950013,1.3654620014832208
2023-05-11,1.0675883399028336,1.3654620014832208
2023-05-12,1.0684882192212597,1.3654620014832208
2023-05-15,1.0684882192212597,1.3654620014832208
2023-05-16,1.0692013879715068,1.3654620014832208
2023-05-17,1.0691356972747783,1.3660239203509745
2023-05-18,1.0702435404705666,1.3646210498995899
2023-05-19,1.0685527289767611,1.3645243890931857
2023-05-22,1.0684364872937897,1.3654656327281895
2023-05-23,1.0699548776306917,1.3654656327281895
2023-05-24,1.0699548776306917,1.3654656327281895
2023-05-25,1.0699548776306917,1.365493593797891
2023-05-26,1.0699788257059861,1.365493593797891
2023-05-29,1.0699788257059861,1.365493593797891
2023-05-30,1.0699788257059861,1.365493593797891
2023-05-31,1.0699788257059861,1.3642095015559077
2023-06-01,1.0677161641260446,1.3647154494950042
2023-06-02,1.0687223009859925,1.3647154494950042
2023-06-05,1.0689135741253457,1.364172189261482
2023-06-06,1.068035676785175,1.3643669285454654
2023-06-07,1.0682063858963653,1.3643669285454654
2023-06-08,1.0680817514890064,1.3643669285454654
2023-06-09,1.0680817514890064,1.3643669285454654
2023-06-12,1.068203616557148,1.3643669285454654
2023-06-13,1.0674631472176,1.3643669285454654
2023-06-14,1.067506884800991,1.3643669285454654
2023-06-15,1.0665373373457472,1.3642372127779028
2023-06-16,1.0663067935848582,1.3644578683252757
2023-06-19,1.0667902733527894,1.3644578683252757
2023-06-20,1.0672810150803995,1.3627288424909956
2023-06-21,1.0657534381815956,1.3632219767529834
2023-06-22,1.0661557920543534,1.364745406054732
2023-06-23,1.0674656109803538,1.364297423006346
2023-06-26,1.0666617874064894,1.3639197504059315
2023-06-27,1.0660125079941567,1.3645785697781923
2023-06-28,1.0685296638417732,1.3645785697781923
2023-06-29,1.0690990490683001,1.3645785697781923
2023-06-30,1.0690990490683001,1.3645785697781923
2023-07-03,1.0690990490683001,1.3645785697781923
2023-07-04,1.0690990490683001,1.3645785697781923
2023-07-05,1.0690990490683001,1.3645785697781923
2023-07-06,1.0690990490683001,1.3645785697781923
2023-07-07,1.0664185156683794,1.3642429659224042
2023-07-10,1.0640195325016457,1.3642429659224042
2023-07-11,1.0610759557249432,1.3618203228092045
2023-07-12,1.051863206144188,1.3579049211387506
2023-07-13,1.0457710377463254,1.358738220846309
2023-07-14,1.0474468137346507,1.358685502058521
2023-07-17,1.0473663923140422,1.3578485079184959
2023-07-18,1.0468082566477908,1.358148990785249
2023-07-19,1.0476479076661116,1.3595199438648116
2023-07-20,1.0485343129044966,1.3595199438648116
2023-07-21,1.0485343129044966,1.3595199438648116
2023-07-24,1.0485343129044966,1.3595199438648116
2023-07-25,1.0485343129044966,1.3595199438648116
2023-07-26,1.0485343129044966,1.3595199438648116
2023-07-27,1.0485343129044966,1.3595199438648116
2023-07-28,1.0485343129044966,1.3595199438648116
2023-07-31,1.0485343129044966,1.3595199438648116
2023-08-01,1.0485343129044966,1.3595199438648116
2023-08-02,1.0485343129044966,1.3595199438648116
2023-08-03,1.0485343129044966,1.3595199438648116
2023-08-04,1.0485343129044966,1.3595199438648116
2023-08-07,1.0485343129044966,1.3595199438648116
2023-08-08,1.0483536541145728,1.3595199438648116
2023-08-09,1.0483536541145728,1.360151261965432
2023-08-10,1.048761139594076,1.360151261965432
2023-08-11,1.048761139594076,1.360151261965432
2023-08-14,1.048761139594076,1.360151261965432
2023-08-15,1.048761139594076,1.360151261965432
2023-08-16,1.048761139594076,1.360151261965432
2023-08-17,1.048761139594076,1.360151261965432
2023-08-18,1.048761139594076,1.360151261965432
2023-08-21,1.048761139594076,1.360151261965432
2023-08-22,1.048761139594076,1.360151261965432
2023-08-23,1.048761139594076,1.360151261965432
2023-08-24,1.048761139594076,1.360151261965432
2023-08-25,1.048761139594076,1.360151261965432
2023-08-28,1.048761139594076,1.360151261965432
2023-08-29,1.048761139594076,1.360151261965432
2023-08-30,1.048761139594076,1.360151261965432
2023-08-31,1.048761139594076,1.360151261965432
2023-09-01,1.048761139594076,1.3603755335321983
2023-09-04,1.0489482300288822,1.3603755335321983
2023-09-05,1.0480829367679028,1.3605277575112402
2023-09-06,1.0481414025287799,1.3605277575112402
2023-09-07,1.0481414025287799,1.3605843759885194
2023-09-08,1.0481883106975851,1.3610032023702332
2023-09-11,1.0481883106975851,1.3610032023702332
2023-09-12,1.0481883106975851,1.3610032023702332
2023-09-13,1.0481883106975851,1.3610032023702332
2023-09-14,1.0481883106975851,1.3609346907606905
2023-09-15,1.0483533685686517,1.3614327556799113
2023-09-18,1.0487660132463177,1.3615254340720297
2023-09-19,1.0487660132463177,1.3610311493140648
2023-09-20,1.0487660132463177,1.360557459754348
2023-09-21,1.0487660132463177,1.360557459754348
2023-09-22,1.0487660132463177,1.3602470932629738
2023-09-25,1.0487660132463177,1.3596987791282131
2023-09-26,1.0481224943502205,1.360320466793854
2023-09-27,1.0488561478148266,1.360320466793854
2023-09-28,1.047299754393484,1.3602183972464608
2023-09-29,1.0464188887055665,1.3633015359255303
2023-10-02,1.0490344535459766,1.3633015359255303
2023-10-03,1.0501554260643522,1.3633918933113547
2023-10-04,1.0499917449334548,1.362079758774546
2023-10-05,1.0476901370122467,1.3616501349187589
2023-10-06,1.0473289318211423,1.3608363683699236
2023-10-09,1.0460085555928564,1.3608363683699236
2023-10-10,1.0443728615176389,1.3608363683699236
2023-10-11,1.0449309681688235,1.3608363683699236
2023-10-12,1.0449309681688235,1.3608363683699236
2023-10-13,1.0449309681688235,1.3616014346786036
2023-10-16,1.0449309681688235,1.3616014346786036
2023-10-17,1.0449309681688235,1.3616014346786036
2023-10-18,1.0449309681688235,1.3616430519148701
2023-10-19,1.0449309681688235,1.3618511380962035
2023-10-20,1.0449309681688235,1.3618511380962035
2023-10-23,1.0449309681688235,1.3618511380962035
2023-10-24,1.0449309681688235,1.3605937689908196
2023-10-25,1.0449309681688235,1.3605937689908196
2023-10-26,1.045156498951871,1.3609483817369108
2023-10-27,1.045156498951871,1.3620122199751845
2023-10-30,1.045156498951871,1.3620122199751845
2023-10-31,1.045156498951871,1.3620122199751845
2023-11-01,1.045156498951871,1.3620122199751845
2023-11-02,1.045156498951871,1.3620122199751845
2023-11-03,1.045156498951871,1.3620122199751845
2023-11-06,1.045156498951871,1.3620122199751845
2023-11-07,1.045156498951871,1.3610937056580992
2023-11-08,1.045156498951871,1.3610937056580992
2023-11-09,1.045156498951871,1.3610937056580992
2023-11-10,1.0450531435053674,1.3615287337175408
2023-11-13,1.0450531435053674,1.3650633367005052
2023-11-14,1.0450531435053674,1.3650633367005052
2023-11-15,1.0450531435053674,1.3650633367005052
2023-11-16,1.0450531435053674,1.3650633367005052
2023-11-17,1.0450531435053674,1.3647148444476218
2023-11-20,1.0447644191487409,1.3651172478786386
2023-11-21,1.045097808688288,1.3651172478786386
2023-11-22,1.045097808688288,1.3651172478786386
2023-11-23,1.045097808688288,1.3651172478786386
2023-11-24,1.045097808688288,1.3651172478786386
2023-11-27,1.045097808688288,1.3651172478786386
2023-11-28,1.0447052311391698,1.3651172478786386
2023-11-29,1.0448454374067122,1.3651172478786386
2023-11-30,1.0448454374067122,1.3651172478786386
2023-12-01,1.044245988840695,1.3655239288734153
2023-12-04,1.0446206441944557,1.3660831152412332
2023-12-05,1.0451357953058769,1.3660831152412332
2023-12-06,1.0451451616897207,1.3660831152412332
2023-12-07,1.045201359992785,1.366850726091027
2023-12-08,1.0457041867237091,1.3679834201498688
2023-12-11,1.046583003336965,1.3679834201498688
2023-12-12,1.0461770988142347,1.3655752785152195
2023-12-13,1.043455689972381,1.3634998805959915
2023-12-14,1.041620059326148,1.363468445093227
2023-12-15,1.0415741170926416,1.3642553046380046
2023-12-18,1.0422535344705925,1.361967283529253
2023-12-19,1.0410397527421393,1.363497375406023
2023-12-20,1.042339473925014,1.363497375406023
2023-12-21,1.0415339649144286,1.3633633199864048
2023-12-22,1.0416458245119378,1.3633633199864048
2023-12-25,1.0415240615219654,1.3633633199864048
2023-12-26,1.0409433457236361,1.3625753501504037
2023-12-27,1.040569422348013,1.3625753501504037
2023-12-28,1.0403061682006207,1.362750584579336
2023-12-29,1.040418991406646,1.3642692829634167
2024-01-01,1.040418991406646,1.3642692829634167
2024-01-02,1.0413967925255316,1.3642692829634167
2024-01-03,1.0413967925255316,1.3642692829634167
2024-01-04,1.0413967925255316,1.3642692829634167
2024-01-05,1.0413967925255316,1.3642692829634167
2024-01-08,1.0413967925255316,1.3642692829634167
2024-01-09,1.0413967925255316,1.3642692829634167
2024-01-10,1.0418813110700391,1.3642692829634167
2024-01-11,1.0418813110700391,1.3642692829634167
2024-01-12,1.041639029718012,1.3642692829634167
2024-01-15,1.0416274925107727,1.3632267786566568
2024-01-16,1.0407622019678193,1.3632267786566568
2024-01-17,1.0407622019678193,1.3632267786566568
2024-01-18,1.0407622019678193,1.3632267786566568
2024-01-19,1.0407622019678193,1.3632267786566568
2024-01-22,1.0407622019678193,1.3633942607982312
2024-01-23,1.0407622019678193,1.3633942607982312
2024-01-24,1.0407622019678193,1.363769456185184
2024-01-25,1.0406190185979007,1.3638891168776075
2024-01-26,1.0405792454395901,1.3638727758875333
2024-01-29,1.040626973229563,1.363629611414211
2024-01-30,1.0409264210316127,1.363510273351517
2024-01-31,1.0403278269834073,1.3641749312498086
2024-02-01,1.0416758326861282,1.3630511644927725
2024-02-02,1.0416758326861282,1.3596483246729953
2024-02-05,1.0393210031821303,1.3629847716441514
2024-02-06,1.0415155844660493,1.3633989644367543
2024-02-07,1.0417403067465705,1.3627802749617073
2024-02-08,1.0416680745849745,1.3627802749617073
2024-02-09,1.0416680745849745,1.3627802749617073
2024-02-12,1.0416680745849745,1.3627802749617073
2024-02-13,1.0416680745849745,1.365137064855113
2024-02-14,1.0423148102949664,1.365137064855113
2024-02-15,1.0423148102949664,1.365320974180529
2024-02-16,1.0423148102949664,1.3655670038192076
2024-02-19,1.042402763615626,1.3658130334578866
2024-02-20,1.0428604238906438,1.3660166302915742
2024-02-21,1.0429909177356465,1.3660166302915742
2024-02-22,1.0429909177356465,1.3658733477720815
2024-02-23,1.0432203949119523,1.3657237185967501
2024-02-26,1.0428849462603011,1.365832965045023
2024-02-27,1.0429525448409638,1.365832965045023
2024-02-28,1.0429525448409638,1.3658604784670327
2024-02-29,1.0429695693603547,1.3683987467108176
2024-03-01,1.0434803049420842,1.3679871411158444
2024-03-04,1.043227079606595,1.367869428051284
2024-03-05,1.0431561960451805,1.369547746793873
2024-03-06,1.044496765407857,1.369547746793873
2024-03-07,1.0448734621190203,1.369547746793873
2024-03-08,1.0448734621190203,1.369547746793873
2024-03-11,1.0448734621190203,1.369547746793873
2024-03-12,1.0448734621190203,1.369547746793873
2024-03-13,1.0448734621190203,1.369547746793873
2024-03-14,1.0448734621190203,1.369547746793873
2024-03-15,1.0448734621190203,1.369547746793873
2024-03-18,1.0448734621190203,1.369547746793873
2024-03-19,1.0448734621190203,1.3702773325607849
2024-03-20,1.0454969930958276,1.3702773325607849
2024-03-21,1.044508173263221,1.3662983045865653
2024-03-22,1.0424313630010524,1.3671063460659854
2024-03-25,1.0425435203667481,1.365391763381783
2024-03-26,1.0418724992453263,1.3642089755193174
2024-03-27,1.0413146265272522,1.3619173899113344
2024-03-28,1.0403081667375167,1.3631150427925314
2024-03-29,1.0408810324893674,1.3590940797500006
2024-04-01,1.0393895953841403,1.361858687275206
2024-04-02,1.0400417520945426,1.3637475753720312
2024-04-03,1.0409638894546702,1.3634738669719457
2024-04-04,1.040987167833421,1.3637541814708785
2024-04-05,1.0410242169247514,1.3637541814708785
2024-04-08,1.0410242169247514,1.3637541814708785
2024-04-09,1.0410242169247514,1.3637541814708785
2024-04-10,1.0410242169247514,1.3637541814708785
2024-04-11,1.0410242169247514,1.3637541814708785
2024-04-12,1.0410242169247514,1.3637541814708785
2024-04-15,1.0410242169247514,1.3637541814708785
2024-04-16,1.0410242169247514,1.3637541814708785
2024-04-17,1.0410242169247514,1.3637541814708785
