Date,Model,Signal,Forward_10d_Return,Hit,Attribution_Method,Attribution_Method,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Driver_1_Name,Driver_1_Beta,Driver_1_SHAP,Driver_2_Name,Driver_2_Beta,Driver_2_SHAP,Driver_3_Name,Driver_3_Beta,Driver_3_SHAP
2001-12-18,OLS,SELL,-0.015930965814802578,True,BETA,BETA,MSCI World - Wilshire,0.3741810186158148,0.3741810186158148,Gold,0.3040519079293281,,MSCI World - Wilshire,0.3741810186158148,,,,
2002-01-02,OLS,SELL,-0.022362448798848633,True,BETA,BETA,Gold,0.30717972657177023,0.30717972657177023,Gold,0.30717972657177023,,MSCI World - Wilshire,0.2993664504441888,,,,
2002-02-05,OLS,BUY,0.009911259651953275,True,BETA,BETA,MSCI World - Wilshire,0.2959053950664543,0.2959053950664543,Gold,0.2748809682986553,,MSCI World - Wilshire,0.2959053950664543,,,,
2002-03-14,OLS,SELL,-0.012804532577903704,True,BETA,BETA,Gold,0.18888540599872128,0.18888540599872128,Local Index,-0.1477864476942596,,Gold,0.18888540599872128,,,,
2002-07-15,OLS,SELL,-0.021242644858880944,True,BETA,BETA,MSCI World - Wilshire,0.4099649046350412,0.4099649046350412,MSCI World - Wilshire,0.4099649046350412,,Gold,0.20999675492856065,,,,
2002-07-25,OLS,SELL,-0.03751990445859865,True,BETA,BETA,MSCI World - Dow Jones,0.22626762387993196,0.22626762387993196,MSCI World - Dow Jones,0.22626762387993196,,Gold,0.21835710115413176,,,,
2002-09-13,OLS,BUY,0.00915826301708167,True,BETA,BETA,MSCI World - Dow Jones,0.2975723731430722,0.2975723731430722,MSCI World - Dow Jones,0.2975723731430722,,Gold,0.20379009851465826,,,,
2003-01-27,OLS,SELL,-0.012438956970422743,True,BETA,BETA,2y yield,0.41469865095186764,0.41469865095186764,Gold,0.21689607922193474,,MSCI World - S&P500,0.29538443824281435,,2y yield,0.41469865095186764,
2003-01-29,OLS,SELL,-0.011441225318324588,True,BETA,BETA,2y yield,0.42262508137856747,0.42262508137856747,Gold,0.22440855991066777,,MSCI World - S&P500,0.2931418579957247,,2y yield,0.42262508137856747,
2003-03-17,OLS,BUY,0.026810912511759044,True,BETA,BETA,2y yield,1.2997800550636989,1.2997800550636989,Gold,0.29090558551075973,,MSCI World - Dow Jones,0.1414199334464639,,2y yield,1.2997800550636989,
2003-05-07,OLS,BUY,0.024390243902439046,True,BETA,BETA,2y yield,1.2665110226600083,1.2665110226600083,Gold,0.29021744044379755,,MSCI World - Dow Jones,0.1454518786376864,,2y yield,1.2665110226600083,
2003-05-15,OLS,BUY,0.045933602669945506,True,BETA,BETA,2y yield,1.1547852780686123,1.1547852780686123,Gold,0.30062182688444844,,MSCI World - Dow Jones,0.13629341814143664,,2y yield,1.1547852780686123,
2003-05-21,OLS,BUY,0.0007735946364104684,True,BETA,BETA,2y yield,1.410034895272013,1.410034895272013,Gold,0.3004406452197085,,MSCI World - Dow Jones,0.1307284684961716,,2y yield,1.410034895272013,
2003-07-07,OLS,BUY,0.0033580770590315723,True,BETA,BETA,2y yield,0.9745398422124287,0.9745398422124287,Gold,0.3279412373510747,,MSCI World - S&P500,0.15868188061056576,,2y yield,0.9745398422124287,
2003-07-11,OLS,BUY,0.01913028075458345,True,BETA,BETA,2y yield,1.1991019523395028,1.1991019523395028,Gold,0.3093066737334877,,MSCI World - S&P500,0.21268118871326516,,2y yield,1.1991019523395028,
2004-01-06,OLS,SELL,-0.011470773098680054,True,BETA,BETA,Gold,0.32732642116821176,0.32732642116821176,Local Index,-0.14380666826525612,,Gold,0.32732642116821176,,,,
2004-01-08,OLS,SELL,-0.0037596929584082783,True,BETA,BETA,Gold,0.3298352151026386,0.3298352151026386,Local Index,-0.1449371331421895,,Gold,0.3298352151026386,,,,
2004-03-02,OLS,BUY,0.004666011787819224,True,BETA,BETA,Gold,0.39718123306997927,0.39718123306997927,Gold,0.39718123306997927,,Local Index,-0.15499263683248649,,,,
2004-07-30,OLS,BUY,0.029536567102088407,True,BETA,BETA,10y yield,2.1152653259917327,2.1152653259917327,Gold,0.4642581739955402,,MSCI World - Dow Jones,0.164840033061735,,10y yield,2.1152653259917327,
2004-11-26,OLS,SELL,-0.005339550274498062,True,BETA,BETA,10y yield,2.892791679785737,2.892791679785737,Gold,0.47617721924973977,,MSCI World ex-US,0.04690785474910951,,10y yield,2.892791679785737,
2004-12-03,OLS,SELL,-0.01092611862643078,True,BETA,BETA,10y yield,2.8162480616226486,2.8162480616226486,Gold,0.4771549135130511,,MSCI World ex-US,0.04252684853450418,,10y yield,2.8162480616226486,
2005-01-20,OLS,BUY,0.0009257116408238897,True,BETA,BETA,10y yield,2.3186774677984916,2.3186774677984916,Gold,0.476958255190896,,MSCI World ex-US,0.03988836066785857,,10y yield,2.3186774677984916,
2005-04-04,OLS,BUY,0.013855374795672226,True,BETA,BETA,10y yield,1.3534321749316318,1.3534321749316318,Gold,0.46691953098923733,,MSCI World ex-US,0.08819794377894312,,10y yield,1.3534321749316318,
2005-04-13,OLS,BUY,0.0011614401858301981,True,BETA,BETA,Gold,0.4685463732354159,0.4685463732354159,Gold,0.4685463732354159,,MSCI World ex-US,0.09650099560344234,,,,
2005-05-31,OLS,SELL,-0.022106631989596837,True,BETA,BETA,Gold,0.4697322703311896,0.4697322703311896,Gold,0.4697322703311896,,MSCI World ex-US,0.11400530686037377,,,,
2005-10-03,OLS,BUY,0.008978016445712278,True,BETA,BETA,Gold,0.40244685802885916,0.40244685802885916,Gold,0.40244685802885916,,MSCI World ex-US,0.24093872381732825,,,,
2005-12-15,OLS,SELL,-0.011603639702813306,True,BETA,BETA,Gold,0.29307649632061167,0.29307649632061167,Gold,0.29307649632061167,,MSCI World ex-US,0.27300096219514564,,,,
2006-02-07,OLS,SELL,-0.005842584091478087,True,BETA,BETA,MSCI World ex-US,0.24108884910269948,0.24108884910269948,MSCI World ex-US,0.24108884910269948,,Gold,0.23152422597469677,,,,
2006-02-13,OLS,SELL,-0.004202740186601606,True,BETA,BETA,MSCI World ex-US,0.24647082161005449,0.24647082161005449,MSCI World ex-US,0.24647082161005449,,Gold,0.19268231888281953,,,,
2006-03-16,OLS,SELL,-0.0013133054255930476,True,BETA,BETA,5y yield,1.6594037124430003,1.6594037124430003,MSCI World ex-US,0.24351962681500913,,Gold,0.16243859299794644,,5y yield,1.6594037124430003,
2006-05-02,OLS,BUY,0.01942286348501665,True,BETA,BETA,5y yield,2.878930599199816,2.878930599199816,MSCI World ex-US,0.2989685681335448,,Gold,0.12158233814038648,,5y yield,2.878930599199816,
2006-07-25,OLS,BUY,0.020354615568100476,True,BETA,BETA,Real 2y yield,0.7384129344118463,0.7384129344118463,Real 2y yield,0.7384129344118463,,MSCI World ex-US,0.17656924372992708,,Gold,0.10129755091351977,
2006-07-27,OLS,BUY,0.0075602457079855245,True,BETA,BETA,Real 2y yield,0.7777491583013051,0.7777491583013051,Real 2y yield,0.7777491583013051,,MSCI World ex-US,0.17495071552492744,,Gold,0.10249593798874215,
2006-08-02,OLS,BUY,0.004066630171267738,True,BETA,BETA,Real 2y yield,0.7231087477501438,0.7231087477501438,Real 2y yield,0.7231087477501438,,MSCI World - Dow Jones,0.27213574386208506,,Gold,0.11607386467307002,
2006-10-13,OLS,BUY,0.01822105010788766,True,BETA,BETA,2y yield,3.944463641564793,3.944463641564793,2y yield,3.944463641564793,,MSCI World ex-US,0.1388666983104967,,Gold,0.08153003777751949,
2007-04-24,OLS,SELL,-0.00711143695014671,True,BETA,BETA,2y yield,3.5217365489326897,3.5217365489326897,Gold,0.11486575864877605,,2y yield,3.5217365489326897,,MSCI World - Dow Jones,0.1231378719375833,
2007-07-12,OLS,SELL,-0.003045906157081668,True,BETA,BETA,2y yield,3.734337410861434,3.734337410861434,Gold,0.12165568368348863,,MSCI World ex-US,0.08066051208927033,,2y yield,3.734337410861434,
2007-08-14,OLS,BUY,0.00517254119559607,True,BETA,BETA,2y yield,2.5223478779830004,2.5223478779830004,Gold,0.13393922339202113,,MSCI World ex-US,0.07511025915200978,,2y yield,2.5223478779830004,
2007-08-20,OLS,BUY,0.011132551580822492,True,BETA,BETA,5y yield,2.4101360333328326,2.4101360333328326,Gold,0.12783181549083222,,MSCI World ex-US,0.07498310963819052,,5y yield,2.4101360333328326,
2007-11-16,OLS,SELL,-0.0019779020597462393,True,BETA,BETA,5y yield,1.7415916670272202,1.7415916670272202,Gold,0.191296278379655,,MSCI World ex-US,0.05232725417016424,,5y yield,1.7415916670272202,
2007-11-27,OLS,SELL,-0.01173376492008904,True,BETA,BETA,5y yield,1.6730507504148715,1.6730507504148715,Gold,0.19231753825915487,,MSCI World ex-US,0.04935064592043182,,5y yield,1.6730507504148715,
2007-12-14,OLS,BUY,0.020375632406958166,True,BETA,BETA,Gold,0.18286836270260823,0.18286836270260823,Gold,0.18286836270260823,,MSCI World ex-US,0.04995625273531367,,,,
2008-02-07,OLS,BUY,0.022713151536071896,True,BETA,BETA,5y yield,0.8740876729591749,0.8740876729591749,Gold,0.21561968513106133,,MSCI World ex-US,0.055271496543467497,,5y yield,0.8740876729591749,
2008-09-04,OLS,BUY,0.001605584642233815,True,BETA,BETA,3m1m forward OIS,0.8945833521618227,0.8945833521618227,Gold,0.2346036122294221,,MSCI World - Dow Jones,0.14863421377518127,,3m1m forward OIS,0.8945833521618227,
2008-10-24,OLS,BUY,0.007525944704111609,True,BETA,BETA,Real 2y yield,0.6481760856368666,0.6481760856368666,Gold,0.19686205164102677,,MSCI World ex-US,0.10298065041364521,,Real 2y yield,0.6481760856368666,
2008-11-17,OLS,SELL,-0.0030830039525689967,True,BETA,BETA,Real 2y yield,0.5631379094758618,0.5631379094758618,Gold,0.20271380539357625,,MSCI World ex-US,0.1365357459389747,,Real 2y yield,0.5631379094758618,
2009-07-23,OLS,BUY,0.014282684013293023,True,BETA,BETA,Real 2y yield,0.5182717060071496,0.5182717060071496,BCOM Index,0.14053674973063923,,MSCI World ex-US,0.14444358978325703,,Real 2y yield,0.5182717060071496,
2009-08-07,OLS,BUY,0.010082493125572967,True,BETA,BETA,Real 2y yield,0.5178300452009668,0.5178300452009668,BCOM Index,0.1285820425696311,,MSCI World ex-US,0.14990554796661168,,Real 2y yield,0.5178300452009668,
2009-12-28,OLS,BUY,0.009389344832382962,True,BETA,BETA,2y yield,2.68008462354652,2.68008462354652,MSCI World ex-US,0.14823735850442563,,BCOM Index,0.1554797128839408,,2y yield,2.68008462354652,
2010-09-14,OLS,BUY,0.04516079396830275,True,BETA,BETA,6m1m forward OIS,4.19179697895948,4.19179697895948,BCOM Index,0.17270343344459504,,MSCI World ex-US,0.15431626529935,,6m1m forward OIS,4.19179697895948,
2010-11-30,OLS,BUY,0.030424401139952373,True,BETA,BETA,6m1m forward OIS,4.9507659578434895,4.9507659578434895,MSCI World ex-US,0.21925919081048084,,Oil,0.060394782274781,,6m1m forward OIS,4.9507659578434895,
2011-04-27,OLS,SELL,-0.04030294833648895,True,BETA,BETA,6m1m forward OIS,3.9667110021536756,3.9667110021536756,MSCI World ex-US,0.26986882546145985,,Oil,0.01969266390566253,,6m1m forward OIS,3.9667110021536756,
2011-05-24,OLS,BUY,0.0419148936170215,True,BETA,BETA,6m1m forward OIS,4.20526356677826,4.20526356677826,MSCI World ex-US,0.300931213588467,,6m1m forward OIS,4.20526356677826,,BCOM Index,0.051478267437048864,
2011-12-13,OLS,BUY,0.0026079619544372434,True,BETA,BETA,1y1m forward OIS,2.592918510324416,2.592918510324416,MSCI World ex-US,0.1785018654994922,,1y1m forward OIS,2.592918510324416,,BCOM Index,0.09160449037762763,
2013-01-02,OLS,BUY,0.0078113150310936685,True,BETA,BETA,1y1m forward OIS,2.8590940458324505,2.8590940458324505,MSCI World ex-US,0.18463828398004387,,1y1m forward OIS,2.8590940458324505,,Copper LME,0.08095257810121437,
2013-04-16,OLS,SELL,-0.0006830082719891939,True,BETA,BETA,1y1m forward OIS,3.3490017563807073,3.3490017563807073,MSCI World ex-US,0.15899954315288167,,Copper LME,0.12024419908323583,,1y1m forward OIS,3.3490017563807073,
2013-06-13,OLS,SELL,-0.02519626168224287,True,BETA,BETA,1y1m forward OIS,4.485253790615705,4.485253790615705,MSCI World ex-US,0.1916855155021331,,1y1m forward OIS,4.485253790615705,,BCOM Index,0.11392585156297486,
2013-07-02,OLS,BUY,0.01409969951460055,True,BETA,BETA,1y1m forward OIS,4.64910557092721,4.64910557092721,1y1m forward OIS,4.64910557092721,,MSCI World ex-US,0.16303416211560132,,BCOM Index,0.11014440624053676,
2013-07-04,OLS,BUY,0.01509989159052183,True,BETA,BETA,1y1m forward OIS,4.623670756513489,4.623670756513489,1y1m forward OIS,4.623670756513489,,MSCI World ex-US,0.16092957334932192,,BCOM Index,0.11551844478509937,
2013-07-09,OLS,BUY,0.034582583522416055,True,BETA,BETA,1y1m forward OIS,4.70802401835287,4.70802401835287,1y1m forward OIS,4.70802401835287,,MSCI World ex-US,0.15001503442697406,,BCOM Index,0.13510656391131676,
2013-10-02,OLS,SELL,-0.003313940643640989,True,BETA,BETA,6m1m forward OIS,8.825150768249534,8.825150768249534,6m1m forward OIS,8.825150768249534,,BCOM Index,0.14914763674399617,,MSCI World ex-US,0.1172273023905947,
2013-12-03,OLS,BUY,0.01324698263173385,True,BETA,BETA,6m1m forward OIS,8.747268566023719,8.747268566023719,6m1m forward OIS,8.747268566023719,,BCOM Index,0.19979353665825345,,Local - S&P500,-0.19110221288963297,
2013-12-18,OLS,BUY,0.005699671172817,True,BETA,BETA,6m1m forward OIS,8.673494683779868,8.673494683779868,6m1m forward OIS,8.673494683779868,,BCOM Index,0.20422810242855105,,Local - S&P500,-0.19071442058182878,
2014-03-06,OLS,SELL,-0.005915879085203191,True,BETA,BETA,5y yield,3.7686374837254277,3.7686374837254277,5y yield,3.7686374837254277,,Gold,0.0855767013343522,,Local - S&P500,-0.12065783672622038,
2014-10-07,OLS,BUY,0.0037098429236721575,True,BETA,BETA,2y yield,6.71350385580719,6.71350385580719,2y yield,6.71350385580719,,Gold,0.06327722746547507,,MSCI World - Dow Jones,0.19339592420996637,
2014-10-10,OLS,BUY,0.0034051314539118582,True,BETA,BETA,5y yield,3.0451570442538753,3.0451570442538753,5y yield,3.0451570442538753,,Gold,0.07716988603529248,,Local - Wilshire,-0.1168718378649515,
2014-10-14,OLS,BUY,0.006004108073945469,True,BETA,BETA,5y yield,3.139377128320165,3.139377128320165,Gold,0.07292812261885397,,5y yield,3.139377128320165,,MSCI World - Dow Jones,0.18556749694660857,
2015-01-22,OLS,BUY,0.009765968678514758,True,BETA,BETA,6m1m forward OIS,9.10339724239167,9.10339724239167,6m1m forward OIS,9.10339724239167,,Local Index,-0.1169903864894461,,Gold,0.060195097690422625,
2015-05-05,OLS,SELL,-0.003129190880643784,True,BETA,BETA,6m1m forward OIS,13.497304463383852,13.497304463383852,6m1m forward OIS,13.497304463383852,,Local - S&P500,-0.2808968456193435,,Gold,0.04995138796531451,
2015-05-13,OLS,SELL,-0.039633609300686934,True,BETA,BETA,6m1m forward OIS,13.847494229092714,13.847494229092714,6m1m forward OIS,13.847494229092714,,Local - Wilshire,-0.28379039809820295,,Gold,0.04879675579143028,
2015-07-14,OLS,BUY,0.004632573349078184,True,BETA,BETA,6m1m forward OIS,14.399406396934287,14.399406396934287,6m1m forward OIS,14.399406396934287,,Local - S&P500,-0.2678400017679098,,Gold,0.08002059231082229,
2015-12-28,OLS,SELL,-0.009938001458789092,True,BETA,BETA,1y1m forward OIS,7.783032084750292,7.783032084750292,1y1m forward OIS,7.783032084750292,,Local Index,-0.21517162776629978,,Gold,0.08661502827437317,
2016-01-05,OLS,BUY,0.014886490509862238,True,BETA,BETA,1y1m forward OIS,8.04988320313591,8.04988320313591,1y1m forward OIS,8.04988320313591,,Local Index,-0.19645553127332813,,Gold,0.10053728351803695,
2016-01-20,OLS,BUY,0.01974288337924701,True,BETA,BETA,1y1m forward OIS,8.566611128412653,8.566611128412653,1y1m forward OIS,8.566611128412653,,Gold,0.1401479478554877,,Local Index,-0.17084625411271084,
2016-03-30,OLS,SELL,-0.0056447345210794975,True,BETA,BETA,1y1m forward OIS,7.517925092410885,7.517925092410885,1y1m forward OIS,7.517925092410885,,Local Index,-0.14005288511140593,,Gold,0.13225629747453327,
2016-06-03,OLS,SELL,-0.007917656373713444,True,BETA,BETA,5y yield,5.391300741922408,5.391300741922408,5y yield,5.391300741922408,,Gold,0.13404913692824902,,Local Index,-0.1281493819075314,
2016-06-07,OLS,SELL,-0.010213065680577449,True,BETA,BETA,5y yield,5.558047435844931,5.558047435844931,5y yield,5.558047435844931,,Gold,0.1456626609735882,,Local Index,-0.1279610089581967,
2016-06-20,OLS,SELL,-0.0141417712568499,True,BETA,BETA,5y yield,5.662914063285914,5.662914063285914,5y yield,5.662914063285914,,Gold,0.14699065302609024,,Local Index,-0.10998575493438928,
2016-06-22,OLS,SELL,-0.017351274787535287,True,BETA,BETA,5y yield,5.764200927981174,5.764200927981174,5y yield,5.764200927981174,,Gold,0.1456839332983012,,Local Index,-0.10495214959378833,
2016-06-30,OLS,BUY,0.0012605798667386647,True,BETA,BETA,5y yield,5.295558537330539,5.295558537330539,5y yield,5.295558537330539,,Gold,0.09716214547140999,,Local Index,-0.04453458954727796,
2016-10-14,OLS,BUY,0.0011848341232227888,True,BETA,BETA,1y1m forward OIS,5.251724891096797,5.251724891096797,1y1m forward OIS,5.251724891096797,,Gold,0.1171918412477819,,MSCI World - Wilshire,0.3762689215444562,
2016-12-05,OLS,SELL,-0.03363062058714239,True,BETA,BETA,5y yield,3.063391240748965,3.063391240748965,5y yield,3.063391240748965,,Gold,0.12223532218598987,,MSCI World - S&P500,0.3611731030686481,
2017-04-25,OLS,SELL,-0.004759289767527042,True,BETA,BETA,2y yield,5.050263407937509,5.050263407937509,MSCI World - S&P500,0.7617575524658411,,2y yield,5.050263407937509,,Gold,0.09565202694425956,
2017-05-16,OLS,BUY,0.009293512586844743,True,BETA,BETA,2y yield,5.133422384702399,5.133422384702399,MSCI World - S&P500,0.7737095150710342,,2y yield,5.133422384702399,,Gold,0.08202741835365224,
2017-08-17,OLS,BUY,0.01595154823850553,True,BETA,BETA,Real 2y yield,1.1205321645185589,1.1205321645185589,Gold,0.27517314156491396,,Real 2y yield,1.1205321645185589,,MSCI World - S&P500,0.657899087691988,
2017-10-30,OLS,BUY,0.0013732726804567275,True,BETA,BETA,5y yield,4.928720029267333,4.928720029267333,Gold,0.17786668935892394,,5y yield,4.928720029267333,,MSCI World - S&P500,0.609459066490003,
2017-11-29,OLS,SELL,-0.0017726006583945741,True,BETA,BETA,5y yield,4.75298452710643,4.75298452710643,5y yield,4.75298452710643,,MSCI World - S&P500,0.6411739694593046,,Gold,0.1808457695903809,
2018-01-31,OLS,BUY,0.002980505880457507,True,BETA,BETA,5y yield,5.071098213421951,5.071098213421951,5y yield,5.071098213421951,,Gold,0.19653196786995158,,MSCI World - Wilshire,0.4976514610535401,
2018-02-05,OLS,BUY,0.0032344141667339787,True,BETA,BETA,5y yield,4.4552446908633385,4.4552446908633385,Gold,0.21215004930300646,,5y yield,4.4552446908633385,,MSCI World - Wilshire,0.49416143646425326,
2018-02-07,OLS,BUY,0.0016307893020222064,True,BETA,BETA,5y yield,3.8294290109916016,3.8294290109916016,Gold,0.22315788660572605,,5y yield,3.8294290109916016,,MSCI World ex-US,0.20084317024689602,
2018-04-17,OLS,SELL,-0.0304769603880356,True,BETA,BETA,5y yield,2.1267088102382257,2.1267088102382257,Gold,0.32067359221821223,,5y yield,2.1267088102382257,,Local Index,-0.13806726236435152,
2018-05-23,OLS,BUY,0.006582884500299313,True,BETA,BETA,5y yield,1.1184868163344979,1.1184868163344979,Gold,0.3601254170901103,,5y yield,1.1184868163344979,,Local Index,-0.16516558006382254,
2018-06-14,OLS,BUY,8.644536652835377e-05,True,BETA,BETA,5y yield,2.354899162387152,2.354899162387152,Gold,0.34393246262573257,,Local - S&P500,-0.18311288164251283,,5y yield,2.354899162387152,
2018-07-10,OLS,SELL,-0.004853542234332431,True,BETA,BETA,5y yield,2.586574166613529,2.586574166613529,Gold,0.3430250695966011,,Local - Dow Jones,-0.19791684553147393,,5y yield,2.586574166613529,
2018-07-13,OLS,SELL,-0.0023962344886607756,True,BETA,BETA,5y yield,2.425510047397557,2.425510047397557,Gold,0.34604871828773087,,Local - Dow Jones,-0.19696114899142225,,5y yield,2.425510047397557,
2018-10-24,OLS,BUY,0.002984550561797805,True,BETA,BETA,1y1m forward OIS,1.579129965105251,1.579129965105251,Gold,0.3435679824084718,,MSCI World ex-US,0.12251226026516882,,1y1m forward OIS,1.579129965105251,
2018-11-12,OLS,BUY,0.009805669459796773,True,BETA,BETA,1y1m forward OIS,1.593732504256378,1.593732504256378,Gold,0.34742985351868994,,MSCI World ex-US,0.11757383916622055,,1y1m forward OIS,1.593732504256378,
2019-01-09,OLS,SELL,-0.014034479771290131,True,BETA,BETA,1y1m forward OIS,1.4854605950086766,1.4854605950086766,Gold,0.36014868829373003,,MSCI World ex-US,0.11507707256650382,,1y1m forward OIS,1.4854605950086766,
2019-04-17,OLS,SELL,-0.00885269121813037,True,BETA,BETA,1y1m forward OIS,2.185939398875524,2.185939398875524,Gold,0.2824955998648581,,MSCI World ex-US,0.1755226732603003,,1y1m forward OIS,2.185939398875524,
2019-06-14,OLS,BUY,0.014721627408993632,True,BETA,BETA,5y yield,1.5699660304706702,1.5699660304706702,Gold,0.29060025545474516,,MSCI World ex-US,0.17290453078112522,,5y yield,1.5699660304706702,
2019-06-18,OLS,BUY,0.008129355011613493,True,BETA,BETA,5y yield,1.6960223405888437,1.6960223405888437,Gold,0.286777143536874,,MSCI World ex-US,0.16965638050463783,,5y yield,1.6960223405888437,
2019-08-01,OLS,BUY,0.0019846639603067207,True,BETA,BETA,10y yield,1.7062348087864638,1.7062348087864638,Gold,0.27958330559839517,,10y yield,1.7062348087864638,,MSCI World ex-US,0.1426388473826734,
2019-08-30,OLS,BUY,0.008286286650883268,True,BETA,BETA,10y yield,1.2877124577713093,1.2877124577713093,Gold,0.25785922927687477,,10y yield,1.2877124577713093,,MSCI World ex-US,0.1130244267061482,
2019-11-26,OLS,BUY,0.006442246620088854,True,BETA,BETA,10y yield,1.079241418541671,1.079241418541671,Gold,0.16974162338160909,,10y yield,1.079241418541671,,MSCI World - Wilshire,0.08234763287663416,
2020-02-12,OLS,BUY,0.000643737355159324,True,BETA,BETA,10y yield,1.4781841631894268,1.4781841631894268,Gold,0.1197480832993034,,10y yield,1.4781841631894268,,MSCI World - Wilshire,0.06354120979527256,
2020-03-09,OLS,SELL,-0.06323144104803491,True,BETA,BETA,3m1m forward OIS,1.7804869653087263,1.7804869653087263,3m1m forward OIS,1.7804869653087263,,Gold,0.07880898825470944,,MSCI World - Wilshire,0.0911581847021012,
2020-03-20,OLS,BUY,0.010572604790419327,True,BETA,BETA,10y yield,1.768545307783898,1.768545307783898,MSCI World - Wilshire,0.17835381332732947,,Gold,0.11373072630325154,,10y yield,1.768545307783898,
2020-06-15,OLS,SELL,-0.0071535812063940885,True,BETA,BETA,6m1m forward OIS,1.9149879641777636,1.9149879641777636,6m1m forward OIS,1.9149879641777636,,MSCI World - S&P500,0.22887130620085286,,Gold,0.06356266981844919,
2020-07-27,OLS,SELL,-0.0011912865895167268,True,BETA,BETA,6m1m forward OIS,1.7412476171844977,1.7412476171844977,6m1m forward OIS,1.7412476171844977,,MSCI World - S&P500,0.2148295147272167,,Gold,0.06848870611645766,
2020-07-29,OLS,SELL,-0.0006784260515605434,True,BETA,BETA,6m1m forward OIS,1.747379221701862,1.747379221701862,6m1m forward OIS,1.747379221701862,,MSCI World - S&P500,0.21454406116938016,,Gold,0.07261788086848661,
2020-08-10,OLS,BUY,0.004259669449650838,True,BETA,BETA,6m1m forward OIS,1.8914317488398735,1.8914317488398735,6m1m forward OIS,1.8914317488398735,,MSCI World - S&P500,0.21653982244795986,,Gold,0.07669239282134027,
2020-12-17,OLS,SELL,-0.004238669709814014,True,BETA,BETA,6m1m forward OIS,2.204056380864826,2.204056380864826,6m1m forward OIS,2.204056380864826,,Gold,0.11487357882113183,,MSCI World - S&P500,0.19837773216028615,
2021-02-04,OLS,BUY,0.010698762955533292,True,BETA,BETA,6m1m forward OIS,2.239500191947292,2.239500191947292,Gold,0.12325263545192224,,6m1m forward OIS,2.239500191947292,,MSCI World - S&P500,0.20633691357611328,
2021-07-28,OLS,SELL,-0.008948923596454383,True,BETA,BETA,1y1m forward OIS,3.8603716618881623,3.8603716618881623,Gold,0.19024302216694233,,MSCI World ex-US,0.12383679742959264,,1y1m forward OIS,3.8603716618881623,
2021-09-30,OLS,BUY,0.0014680483592401927,True,BETA,BETA,1y1m forward OIS,4.7120731349237355,4.7120731349237355,MSCI World ex-US,0.1464538492916158,,Gold,0.17913946897196836,,1y1m forward OIS,4.7120731349237355,
2021-10-12,OLS,BUY,0.005724197745012871,True,BETA,BETA,1y1m forward OIS,4.8812223536963355,4.8812223536963355,Gold,0.1739396545546692,,MSCI World ex-US,0.14297024203021153,,1y1m forward OIS,4.8812223536963355,
2021-11-24,OLS,BUY,0.012858290918832171,True,BETA,BETA,MSCI World ex-US,0.1820465099719418,0.1820465099719418,MSCI World ex-US,0.1820465099719418,,Gold,0.15789343498204017,,VIX Index,-7.742072464853034e-05,
2022-01-12,OLS,SELL,-0.017654256248907485,True,BETA,BETA,5y yield,2.3791836112618454,2.3791836112618454,Gold,0.14525290198300242,,MSCI World ex-US,0.1315459262246687,,5y yield,2.3791836112618454,
2022-02-03,OLS,SELL,-0.00690559440559424,True,BETA,BETA,5y yield,2.2516480049345686,2.2516480049345686,Gold,0.1507865547947256,,MSCI World ex-US,0.136804741764798,,5y yield,2.2516480049345686,
2022-03-04,OLS,BUY,0.011255490483162545,True,BETA,BETA,5y yield,2.7645050012163757,2.7645050012163757,MSCI World ex-US,0.15998742610099748,,Gold,0.09907837921553128,,5y yield,2.7645050012163757,
2022-03-11,OLS,BUY,0.006506598240469286,True,BETA,BETA,5y yield,2.8110631410282645,2.8110631410282645,MSCI World ex-US,0.20089917336287835,,5y yield,2.8110631410282645,,Gold,0.06094510079225923,
2022-07-11,OLS,BUY,0.017928286852589626,True,BETA,BETA,Real 2y yield,0.7059342787816968,0.7059342787816968,MSCI World ex-US,0.22800717347085608,,Real 2y yield,0.7059342787816968,,Copper LME,-0.00347333319731169,
2022-09-16,OLS,SELL,-0.021365814696485685,True,BETA,BETA,Real 2y yield,0.7891292367780529,0.7891292367780529,MSCI World ex-US,0.22502325888188932,,Real 2y yield,0.7891292367780529,,Gold,0.09501989626653429,
2022-10-04,OLS,SELL,-0.01281794512317247,True,BETA,BETA,Real 2y yield,0.63289267308301,0.63289267308301,MSCI World ex-US,0.23757272565303697,,Real 2y yield,0.63289267308301,,Gold,0.11515831262924103,
2022-11-22,OLS,BUY,0.01581909937888204,True,BETA,BETA,Real 2y yield,0.6670161876293497,0.6670161876293497,MSCI World ex-US,0.2720994990916512,,Gold,0.16310363277195244,,Real 2y yield,0.6670161876293497,
2022-11-28,OLS,BUY,0.019052224371373327,True,BETA,BETA,Real 2y yield,0.6581260477198737,0.6581260477198737,MSCI World ex-US,0.27773946646257697,,Gold,0.16247941793878423,,Real 2y yield,0.6581260477198737,
2023-03-17,OLS,BUY,0.015838800374883055,True,BETA,BETA,Real 2y yield,0.6417455863488989,0.6417455863488989,MSCI World ex-US,0.2419557588412519,,Gold,0.25831343459435807,,Real 2y yield,0.6417455863488989,
